,Date,open_price,high_price,low_price,close_price,volume,news_lm,news_lm_count,News_bs,news_bs_count,news_mc1,news_mc_count,Sentiment on Date,Subjectivity on Day,Sentiment Value,Subjectivity value,News Sentiment on Date,News Subjectivity on Day,News Sentiment Value,News Subjectivity value,total_tweets,retweets_sum,tweets_favourites_sum,News,total_news
413,2019-09-27,2085,2085.2,2051.4,2056.15,2046795,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
414,2019-09-26,2097.9,2107,2063,2087.6,4234281,0,0.0,Rupee'S Fall May Not Prop Up The Margin Of IT Companies: Analysts,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,Rupee'S Fall May Not Prop Up The Margin Of IT Companies: Analysts,1.0
415,2019-09-25,2065,2092,2060.05,2088.45,4002232,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
416,2019-09-24,2015,2061,2013,2044.7,4620978,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
417,2019-09-23,2099,2099,1975,2015.8,6323401,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
418,2019-09-20,2104.9,2129.4,2057,2065.45,6941979,RIL replaces TCS as top firm in market capitalisation,1.0,0,0.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Slightly Subjective,0.15,0.45,0.0,0.0,0.0,RIL replaces TCS as top firm in market capitalisation,1.0
419,2019-09-19,2135,2135.8,2091,2101.95,1652691,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
420,2019-09-18,2126.4,2142.95,2113.15,2138.55,1454663,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
421,2019-09-17,2154.95,2156.55,2105.6,2122.65,2796530,0,0.0,"TCS Q2 Growth May Suffer Because Of Slump In BFSI, Retail Businesses",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"TCS Q2 Growth May Suffer Because Of Slump In BFSI, Retail Businesses",1.0
422,2019-09-16,2159.95,2173.4,2126.4,2150,2597948,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
423,2019-09-13,2135,2157.95,2115.55,2141.95,2291174,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
424,2019-09-12,2155,2165,2120.35,2133.6,2118859,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
425,2019-09-11,2186,2195,2146.55,2154,2627440,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
426,2019-09-09,2200,2202.85,2179.8,2182.85,1703945,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
427,2019-09-06,2216,2233.5,2192.6,2197.5,1890550,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
428,2019-09-05,2242.2,2253.65,2207.3,2215.3,2055943,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
429,2019-09-04,2265,2270,2233,2245.4,2228092,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
430,2019-09-03,2270,2296.2,2236.95,2251.6,2545060,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
431,2019-08-30,2241,2266,2218,2259.6,2583625,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
432,2019-08-29,2222.2,2248.2,2222.2,2233.45,1670652,0,0.0,"Top 10 Biz Headlines: FDI Reforms, Synergy Group Eyes 49% Jet Stake & More",1.0,0,0.0,0,0,0.0,0.0,Positive,Slightly Subjective,0.5,0.5,0.0,0.0,0.0,"Top 10 Biz Headlines: FDI Reforms, Synergy Group Eyes 49% Jet Stake & More",1.0
433,2019-08-28,2240,2252.15,2216,2239.25,1294621,0,0.0,Indian IT Majors Face Employment Issues With Local Hiring In US,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,Indian IT Majors Face Employment Issues With Local Hiring In US,1.0
434,2019-08-27,2270,2274.85,2229,2236.5,3432106,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
435,2019-08-26,2247,2282,2225,2276.3,2345475,0,0.0,"IT Industry On Hiring Spree, Adds Record Number Of Employees In Q1",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"IT Industry On Hiring Spree, Adds Record Number Of Employees In Q1",1.0
436,2019-08-23,2214.95,2259.9,2213.9,2247.7,2826425,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
437,2019-08-22,2187,2235.65,2170,2216,2131601,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
438,2019-08-21,2184.95,2202,2182.25,2186.2,1214408,0,0.0,"HCL Tech, TCS In Fray To Clinch $100-Mn IT Outsourcing Deal From Fonterra",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"HCL Tech, TCS In Fray To Clinch $100-Mn IT Outsourcing Deal From Fonterra",1.0
439,2019-08-20,2172,2205,2166.5,2186.75,1843611,IT stocks fall despite weak rupee amid bleak outlook,1.0,0,0.0,0,0.0,0,0,0.0,0.0, Highly Negative,Slightly Subjective,-0.6875,0.8125,0.0,0.0,0.0,IT stocks fall despite weak rupee amid bleak outlook,1.0
440,2019-08-19,2180,2186,2157.7,2163,974884,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
441,2019-08-16,2241.4,2241.4,2143.25,2165.1,3755507,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
442,2019-08-14,2181.1,2217.85,2167.4,2204.4,1945002,0,0.0,"Tata Sons Chairman Chandrasekaran Gets Rs 65.25-Crore Remuneration For FY19,Tata Sons' FY19 Net Rises 30% To Rs 1,144 Crore On TCS Share Buyback",2.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Tata Sons Chairman Chandrasekaran Gets Rs 65.25-Crore Remuneration For FY19,Tata Sons' FY19 Net Rises 30% To Rs 1,144 Crore On TCS Share Buyback",2.0
443,2019-08-13,2245,2246.25,2194.3,2199.45,1647281,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
444,2019-08-09,2260,2267.9,2241.35,2246.25,1744550,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
445,2019-08-08,2228.9,2281,2218.9,2258.1,2073298,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
446,2019-08-07,2230,2238.5,2207.25,2213.45,2165362,Shine from the jewellery business diminishes for Titan in June quarter,1.0,0,0.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,Shine from the jewellery business diminishes for Titan in June quarter,1.0
447,2019-08-06,2232.8,2251.95,2211.45,2214.9,2885467,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
448,2019-08-05,2199.9,2252.25,2195.6,2248.6,3039682,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
449,2019-08-02,2173,2210,2165.5,2205.3,2500816,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
450,2019-08-01,2200,2217.5,2166.25,2180.05,2375236,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
451,2019-07-31,2171.75,2211.7,2147.15,2205.7,3000677,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
452,2019-07-30,2130,2185,2120.45,2179.15,2851672,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
453,2019-07-29,2110.8,2142,2103.3,2130,1647090,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
454,2019-07-26,2129.8,2129.8,2095,2109.05,1720592,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
455,2019-07-25,2108.9,2135,2092.55,2127.9,2544464,TCS overtakes RIL to reclaim m-cap crown,1.0,0,0.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,TCS overtakes RIL to reclaim m-cap crown,1.0
456,2019-07-24,2110,2120.8,2076.5,2096.8,2413196,0,0.0,TCS ION Launches Skill Hub To Provide Industry-Relevant Digital Content,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,TCS ION Launches Skill Hub To Provide Industry-Relevant Digital Content,1.0
457,2019-07-23,2127.9,2130,2102.4,2112.45,3538588,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
458,2019-07-22,2077,2117.45,2068.8,2109.9,1920167,0,0.0,Infosys Bets On 'Lead Tech Group' Comprising 60 Engineers For Innovations,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,Infosys Bets On 'Lead Tech Group' Comprising 60 Engineers For Innovations,1.0
459,2019-07-19,2077,2097,2062.5,2076.95,1953177,0,0.0,"Focusing On Needs Of Consumer, India'S Unicorns Are Like Workhorses",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Focusing On Needs Of Consumer, India'S Unicorns Are Like Workhorses",1.0
460,2019-07-18,2116.2,2116.2,2060,2065.95,3072096,0,0.0,"Wipro Net Up 12.5% At Rs 2,388 Crore In Q1, Revenue Growth Tepid At 5.3%",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Wipro Net Up 12.5% At Rs 2,388 Crore In Q1, Revenue Growth Tepid At 5.3%",1.0
461,2019-07-17,2108,2125,2092.1,2117.25,1802969,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
462,2019-07-16,2126,2132.5,2100,2106,2735399,0,0.0,"Top Trading Ideas By Prabhudas Lilladher: Buy TCS, Maruti Suzuki India",1.0,0,0.0,0,0,0.0,0.0,Positive,Slightly Subjective,0.5,0.5,0.0,0.0,0.0,"Top Trading Ideas By Prabhudas Lilladher: Buy TCS, Maruti Suzuki India",1.0
463,2019-07-15,2125,2153.6,2098,2145.7,2900415,0,0.0,Balance Sheet Of India Inc Weakens; Net Debt-Equity Ratio Inches Up In FY19,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,Balance Sheet Of India Inc Weakens; Net Debt-Equity Ratio Inches Up In FY19,1.0
464,2019-07-12,2102.1,2119.75,2093.1,2107.6,1560725,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
465,2019-07-11,2128,2129,2086.05,2102.55,2400346,0,0.0,"Brokerages Turn Less Bullish On TCS After Company Misses Revenue Forecasts,We'Re Working On Efficiency Measures To Boost Margins, Says TCS COO",2.0,0,0.0,0,0,0.0,0.0,Negative,Objective,-0.166666667,0.066666667,0.0,0.0,0.0,"Brokerages Turn Less Bullish On TCS After Company Misses Revenue Forecasts,We'Re Working On Efficiency Measures To Boost Margins, Says TCS COO",2.0
466,2019-07-10,2080,2127.85,2071.3,2108.2,6343581,0,0.0,"Now, IT Major TCS To Hire For Campus Placements Round The Year,TCS Hires 30,000 Graduates, Highest In 5 Years; Women Workforce At 36%",2.0,0,0.0,0,0,0.0,0.0,Negative,Slightly Subjective,-0.06875,0.45,0.0,0.0,0.0,"Now, IT Major TCS To Hire For Campus Placements Round The Year,TCS Hires 30,000 Graduates, Highest In 5 Years; Women Workforce At 36%",2.0
467,2019-07-09,2174,2174.4,2104.55,2133.35,3977224,"TCS surprises with slower growth and softer margins in Q1,TCS Q1 results: Net profit rises nearly 11%, here are five key takeaways,TCS Q1 results: Net profit rises to ₹8,131 crore,TCS Q1 Results Highlights: Net profit increases 10.8% to ₹8,131 crore",4.0,"TCS Q1 Net Profit Rises 10.8% To Rs 8,131 Crore; Revenue Up 11.4%,TCS Reports 10.8% Rise In Q1 Net Profit At Rs 8,131; Revenue Grows 11.4%,Reliance Industries Races Past TCS To Become Most Valued Firm By M-Cap",3.0,0,0.0,0,0,0.0,0.0,Negative,Highly Subjective,-0.038888888999999996,0.22777777800000001,0.0,0.0,0.0,"TCS Q1 Net Profit Rises 10.8% To Rs 8,131 Crore; Revenue Up 11.4%,TCS Reports 10.8% Rise In Q1 Net Profit At Rs 8,131; Revenue Grows 11.4%,Reliance Industries Races Past TCS To Become Most Valued Firm By M-Cap,TCS surprises with slower growth and softer margins in Q1,TCS Q1 results: Net profit rises nearly 11%, here are five key takeaways,TCS Q1 results: Net profit rises to ₹8,131 crore,TCS Q1 Results Highlights: Net profit increases 10.8% to ₹8,131 crore",7.0
468,2019-07-08,2149,2188.8,2132.1,2175.4,2788062,0,0.0,"Public Shareholding Rule To Bring Additional Rs 57,000 Crore To Tata Sons,TCS Q1 Results Preview: Margin To Take A Hit; BFSI Demand Key Monitorable",2.0,0,0.0,0,0,0.0,0.0,Neutral,Slightly Subjective,0.0,0.533333333,0.0,0.0,0.0,"Public Shareholding Rule To Bring Additional Rs 57,000 Crore To Tata Sons,TCS Q1 Results Preview: Margin To Take A Hit; BFSI Demand Key Monitorable",2.0
469,2019-07-05,2247,2250,2140,2163.1,4088470,0,0.0,Budget 2019: Proposed Taxation On Share Buybacks Puts IT Firms In A Spot,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,Budget 2019: Proposed Taxation On Share Buybacks Puts IT Firms In A Spot,1.0
470,2019-07-04,2234,2252,2230.1,2242.65,984140,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
471,2019-07-03,2252.2,2258.8,2232,2237.65,1656881,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
472,2019-07-02,2244.9,2257,2216.45,2252.1,1771746,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
473,2019-07-01,2235,2255,2206.6,2239.55,2769940,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
474,2019-06-28,2260,2261.95,2222.5,2227.2,2372928,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
475,2019-06-27,2255,2264,2241.3,2252.55,2813464,0,0.0,"Top 10 Biz Headlines: Coke-CCD Deal Talks, RBI On Payments Data, And More",1.0,0,0.0,0,0,0.0,0.0,Positive,Slightly Subjective,0.5,0.5,0.0,0.0,0.0,"Top 10 Biz Headlines: Coke-CCD Deal Talks, RBI On Payments Data, And More",1.0
476,2019-06-26,2265,2266.8,2250,2254.2,1762224,0,0.0,TCS Wins Deal To Digitise Daily Operations Of India'S Aviation Regulator,1.0,0,0.0,0,0,0.0,0.0, Slightly Positive,Objective,0.15,0.1,0.0,0.0,0.0,TCS Wins Deal To Digitise Daily Operations Of India'S Aviation Regulator,1.0
477,2019-06-25,2270,2274.45,2250.5,2267.8,1386077,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
478,2019-06-24,2254.15,2280,2250.8,2275.5,1382424,0,0.0,"TCS Hikes Stake In Japanese JV To 66% With $32.6 Million Investment,TCS Increases Stake To 66% In Japanese JV With $32.6 Mn Investment",2.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"TCS Hikes Stake In Japanese JV To 66% With $32.6 Million Investment,TCS Increases Stake To 66% In Japanese JV With $32.6 Mn Investment",2.0
479,2019-06-21,2285,2292.5,2242,2249.85,3871804,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
480,2019-06-20,2230,2284,2212,2277.95,2199377,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
481,2019-06-19,2255,2276,2243.15,2259.9,1652817,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
482,2019-06-18,2244,2260,2231.2,2250.85,1877447,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
483,2019-06-17,2256,2262,2241.45,2249.2,1489497,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
484,2019-06-14,2257.25,2263.1,2234,2254.5,2131408,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
485,2019-06-13,2264,2285,2243.05,2254.1,3320916,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
486,2019-06-12,2245,2266.9,2219,2260.9,2404448,0,0.0,TCS To Set Up RBI'S Centralised Info And Management System For Rs 310 Cr,1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,TCS To Set Up RBI'S Centralised Info And Management System For Rs 310 Cr,1.0
487,2019-06-11,2237,2263.95,2231,2252.8,3048937,0,0.0,"Wipro Says Protectionism, Threat Of Global Trade War Pose Risk To Business",1.0,0,0.0,0,0,0.0,0.0,Neutral,Objective,0.0,0.0,0.0,0.0,0.0,"Wipro Says Protectionism, Threat Of Global Trade War Pose Risk To Business",1.0
488,2019-06-10,2196.7,2235.85,2185.5,2231.5,2080593,0,0.0,TCS Surpasses Reliance Industries To Become Most Valued Firm By M-Cap,1.0,0,0.0,0,0,0.0,0.0,Negative,Slightly Subjective,-0.2,0.4,0.0,0.0,0.0,TCS Surpasses Reliance Industries To Become Most Valued Firm By M-Cap,1.0
489,2019-06-07,2174,2189.8,2142.1,2181.75,2659446,0,0.0,New Wipro Chief Rishad Premji Likely To Place Big Bets On Product Space,1.0,0,0.0,0,0,0.0,0.0,Neutral,Slightly Subjective,0.045454545,0.518181818,0.0,0.0,0.0,New Wipro Chief Rishad Premji Likely To Place Big Bets On Product Space,1.0
490,2019-06-06,2199,2199,2152,2166.1,3735467,0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0
